request_id,timestamp,_id,date,day_name,hour,city,station_id,station_name,free_bikes,empty_slots
Toronto-hYwmpGcv,2024-07-25T05:54:22.886000Z,HighPark-GrenadierCafe--H5J6OXYE,2024-07-25,Thursday,00:03,Toronto,1e83030210b6666f3fe29bade92f1181,High Park - Grenadier Cafe,5,6
Toronto-9wZa9RDS,2024-07-25T05:54:15.745000Z,WinonaDr/DavenportRd--89BElleQ,2024-07-25,Thursday,00:03,Toronto,c102428e69ec84dd803fd2f51b8cfc83,Winona Dr / Davenport Rd,7,3
Toronto-Ceu8pENt,2024-07-25T05:54:22.892000Z,DanforthAve/AldridgeAve--GKcoy5D4,2024-07-25,Thursday,00:03,Toronto,68185cf4a510f34c7dd396bb2fb7549a,Danforth Ave / Aldridge Ave,5,5
Toronto-zVQxD4eZ,2024-07-25T05:54:20.438000Z,DundonaldSt/ChurchSt--X4Jj84KI,2024-07-25,Thursday,00:03,Toronto,deb6cce4318ac072f72c4988efd9dbdf,Dundonald St / Church St,7,32
Toronto-9DI91OXM,2024-07-25T05:54:21.572000Z,GerrardStE/MalvernAve-SMART--eZ0TZScg,2024-07-25,Thursday,00:03,Toronto,7f15a95a0104437a73d574be76cb4158,Gerrard St E / Malvern Ave - SMART,1,18
Toronto-Q7PuxcHZ,2024-07-25T05:54:21.226000Z,BathurstSt/QueensQuay(BillyBishopAirport)--YfYKRlLV,2024-07-25,Thursday,00:03,Toronto,263344f0b04caa421826eceaadd15697,Bathurst St/Queens Quay(Billy Bishop Airport),8,24
Toronto-vXvyvGYj,2024-07-25T05:54:17.426000Z,QueensQuayW/LowerSimcoeSt--f6RfMG2E,2024-07-25,Thursday,00:03,Toronto,624be8411d63932754479f0b710eaa97,Queens Quay W / Lower Simcoe St,4,10
Toronto-KzNYkK5J,2024-07-25T05:54:22.635000Z,BremnerBlvd/ReesSt--6DYkAsZU,2024-07-25,Thursday,00:03,Toronto,082fdb9cce172f916dde26cc3a543b69,Bremner Blvd / Rees St,0,23
Toronto-wgNs7xUl,2024-07-25T05:54:16.746000Z,KingStW/CrawfordSt--AbzVFeJI,2024-07-25,Thursday,00:03,Toronto,26c9984a5ec1ea1e7edb7fafa8d1e6f7,King St W / Crawford St,22,0
Toronto-s0iDqAbU,2024-07-25T05:54:19.859000Z,YongeSt/DundasSq--g3VWWQvV,2024-07-25,Thursday,00:03,Toronto,d52672d5cddbb77befa3d5d448fc2534,Yonge St / Dundas Sq,1,27
Toronto-WKcd2IKf,2024-07-25T05:54:20.657000Z,StClairAveW/WinonaDr--eBGbCBpf,2024-07-25,Thursday,00:03,Toronto,735f71a11ab473f25860d7366582a5fa,St Clair Ave W / Winona Dr,2,8
Toronto-czmXYyF9,2024-07-25T05:54:18.258000Z,BaySt/WellesleyStW--rmP0t3zl,2024-07-25,Thursday,00:03,Toronto,6f5d2f1ea5a0702ceb169480117ac9fd,Bay St / Wellesley St W,17,31
Toronto-5VZ7hne5,2024-07-25T05:54:21.496000Z,HumbersideGrounds-SMART--jMcXoUpB,2024-07-25,Thursday,00:03,Toronto,9c5267129912b44d3d8c91094256f1e2,Humberside Grounds - SMART,5,14
Toronto-zUg4mUXt,2024-07-25T05:54:16.700000Z,BloorStE/HuntleySt-SMART--RfQPf2zW,2024-07-25,Thursday,00:03,Toronto,22cedcbf1b4580a7995f4e15843bd2ef,Bloor St E / Huntley St - SMART,5,14
Toronto-30cY8QtX,2024-07-25T05:54:23.866000Z,YorkSt/WellingtonStW--cLqt7iZb,2024-07-25,Thursday,00:03,Toronto,ed02403ba3e67b969a9d5e10742b7d5b,York St / Wellington St W ,1,20
Toronto-jiG6jOSE,2024-07-25T05:54:19.572000Z,DaltonRd/BloorStW--vgNl618u,2024-07-25,Thursday,00:03,Toronto,aeeb1fa2ea65f1492a523f0477de71d7,Dalton Rd / Bloor St W,1,13
Toronto-WA2LzKgT,2024-07-25T05:54:18.268000Z,DavenportRd/ChristieSt--Bf1eIBWy,2024-07-25,Thursday,00:03,Toronto,a249bee44425dc2b5c2f384a00a59f33,Davenport Rd / Christie St,6,20
Toronto-2PTdaip6,2024-07-25T05:54:16.782000Z,KingStW/JordanSt--YtV6xd5l,2024-07-25,Thursday,00:03,Toronto,24de23035684fccb1f588c7161489075,King St W / Jordan St,0,10
Toronto-gQQUT4AG,2024-07-25T05:54:17.721000Z,E.T.SetonPark(EglintonAveE/LeslieSt)--2JL1Uge3,2024-07-25,Thursday,00:03,Toronto,aa101867125c9cc13920e34d881f86b2,E.T. Seton Park (Eglinton Ave E / Leslie St),9,17
Toronto-69Qnt9dr,2024-07-25T05:54:22.596000Z,WoodbineAve/LakeShoreBlvdE--1ilgcx3d,2024-07-25,Thursday,00:03,Toronto,6cdafdc1db0f73b22c3fd462fd984805,Woodbine Ave / Lake Shore Blvd E,23,4
Toronto-7tSe318i,2024-07-25T05:54:19.371000Z,KingStW/CharlotteSt--fdBJ5BIU,2024-07-25,Thursday,00:03,Toronto,1d827726987d707bbcd5562e02416b0e,King St W / Charlotte St,12,9
Toronto-bgX9vpvM,2024-07-25T05:54:21.348000Z,JarvisSt/RichmondStE--vgBYUIWD,2024-07-25,Thursday,00:03,Toronto,08d867cbed5f08addb01b714700eacf7,Jarvis St / Richmond St E,7,12
Toronto-29wxJcZL,2024-07-25T05:54:21.366000Z,SymingtonAve/DupontSt--A4S34I2R,2024-07-25,Thursday,00:03,Toronto,2d9b09d13ca6695d876ff08853469a24,Symington Ave / Dupont St,7,8
Toronto-pqcxLL5R,2024-07-25T05:54:16.880000Z,KingStE/JarvisSt--Zz1KU7qN,2024-07-25,Thursday,00:03,Toronto,c9624aaf955b7fb236dcf2c8443c8fe9,King St E / Jarvis St,4,20
Toronto-14xzAKg8,2024-07-25T05:54:20.452000Z,BaySt/BloorStW(EastSide)--pd8zcqMb,2024-07-25,Thursday,00:03,Toronto,2d1d89a437dbc32634ba928744831860,Bay St / Bloor St W (East Side),0,14
Toronto-fmX8tzwc,2024-07-25T05:54:21.398000Z,BaySt/BloorStW(WestSide)--2udmksWX,2024-07-25,Thursday,00:03,Toronto,179e575503c062aa31a47c6f67d492da,Bay St / Bloor St W (West Side),8,11
Toronto-3QyFXO6z,2024-07-25T05:54:20.233000Z,WellsHillAve/StClairAveW--zKtf0yWw,2024-07-25,Thursday,00:03,Toronto,ffc954e6f4228f59169c040483ebcc3a,Wells Hill Ave / St Clair Ave W,0,13
Toronto-gO7N9G1a,2024-07-25T05:54:19.904000Z,DundasStE/GeorgeSt--if4Qlirk,2024-07-25,Thursday,00:03,Toronto,41b880ed1fe29761e25d4e3a492b563d,Dundas St E / George St,14,11
Toronto-LTLFf6VY,2024-07-25T05:54:17.253000Z,FleetSt/BathurstSt--K1GVSbg9,2024-07-25,Thursday,00:03,Toronto,c209afb99ac56fcd8f423e9365621ee7,Fleet St / Bathurst St,20,2
Toronto-sKFudO3l,2024-07-25T05:54:20.160000Z,TecumsethSt/QueenStW-SMART--CFHgsILF,2024-07-25,Thursday,00:03,Toronto,7f5ae543870ee8917aaa5022234c5e0b,Tecumseth St / Queen St W - SMART,6,3
Toronto-sa98RIVN,2024-07-25T05:54:20.916000Z,BriarHillAve/YongeSt-SMART--VXFzvgxt,2024-07-25,Thursday,00:03,Toronto,d00c14c6cffc4b0fb30239ec2410232c,Briar Hill Ave / Yonge St - SMART,0,16
Toronto-BYH2AE12,2024-07-25T05:54:17.168000Z,KingStE/ChurchSt--GELTl3KO,2024-07-25,Thursday,00:03,Toronto,9c2e322a9d2bd1035e3f607f96152a98,King St E / Church St,0,13
Toronto-PTMmDx8D,2024-07-25T05:54:16.897000Z,WellesleyStW/Queen'sParkCres--ZtKAS5CE,2024-07-25,Thursday,00:03,Toronto,03cb067499bb9bc86cf0c884edb403bc,Wellesley St W / Queen's Park Cres,0,16
Toronto-8R5Ac4q5,2024-07-25T05:54:21.536000Z,UniversityAve/CollegeSt(East)--SwBUGe1x,2024-07-25,Thursday,00:03,Toronto,2f10b834460965288d419163586f3f89,University Ave / College St (East),0,19
Toronto-h3vpsMof,2024-07-25T05:54:15.836000Z,SuperiorAve/LakeShoreBlvdW--1xOYrJMQ,2024-07-25,Thursday,00:03,Toronto,1ac23b3d20ad003acf2f9b1f8a2f2f0b,Superior Ave / Lake Shore Blvd W,16,0
Toronto-QLRl1Npz,2024-07-25T05:54:15.922000Z,LakeShoreBlvdW/ColborneLodgeDr--0flS8OKG,2024-07-25,Thursday,00:03,Toronto,50d8ed93a01d05c04298300fe52b5ac7,Lake Shore Blvd W / Colborne Lodge Dr,19,8
Toronto-9mwhmc0h,2024-07-25T05:54:15.828000Z,RipleyAve/OrmskirkAve--c9hlzm5e,2024-07-25,Thursday,00:03,Toronto,f897c08ea341fc832b7ca756cb0982ae,Ripley Ave / Ormskirk Ave,23,0
Toronto-sWDhAihQ,2024-07-25T05:54:18.204000Z,StClarensAve/ShirleySt--6mWldepW,2024-07-25,Thursday,00:03,Toronto,0ebd7e4e7c35126cda830c1c67bb3241,St Clarens Ave / Shirley St,14,0
Toronto-KoLC1Ob8,2024-07-25T05:54:18.225000Z,BartlettParkette--COZpOmbo,2024-07-25,Thursday,00:03,Toronto,f926e2b4fe4ff841a24b2ac4962e62bd,Bartlett Parkette,6,15
Toronto-MEhhur8N,2024-07-25T05:54:20.364000Z,SherbourneStN/ElmAve--EekQQU5Z,2024-07-25,Thursday,00:03,Toronto,791f66f190e1848c7eeeaf8b937e304f,Sherbourne St N / Elm Ave,2,16
Toronto-GpYcs6Zj,2024-07-25T05:54:20.328000Z,WalnutAve/QueenStW--QJGSj7ih,2024-07-25,Thursday,00:03,Toronto,068f5330e49bd7236864c7cbf904813f,Walnut Ave / Queen St W,4,8
Toronto-bnBTW2nZ,2024-07-25T05:54:19.896000Z,VaughanRd/WychwoodAve--SvWsrAPe,2024-07-25,Thursday,00:03,Toronto,36c244827ed3bd3ee314ab1d2781db2a,Vaughan Rd /Wychwood Ave,4,15
Toronto-qfOHHLMK,2024-07-25T05:54:20.352000Z,PalmerstonAve/DundasStW--jYeh5mGm,2024-07-25,Thursday,00:03,Toronto,91b75f5884eca61cded2a3da80a6dc2b,Palmerston Ave / Dundas St W,1,19
Toronto-dnaYQlc8,2024-07-25T05:54:20.765000Z,541HuronSt-SMART--qQamf9CV,2024-07-25,Thursday,00:03,Toronto,e6151e077a7d8141f6ae96e6223d12e9,541 Huron St - SMART,12,5
Toronto-mLJjNcLP,2024-07-25T05:54:20.338000Z,EuclidAve/HerrickSt-SMART--LV9OxaiK,2024-07-25,Thursday,00:03,Toronto,03b565f085260e768988cd216fbeeef4,Euclid Ave / Herrick St - SMART,6,9
Toronto-0N5ki21S,2024-07-25T05:54:22.579000Z,BaldwinSt/HenrySt--MSVVBKgq,2024-07-25,Thursday,00:03,Toronto,34a94fc072487f4615b041d2b7a6c659,Baldwin St / Henry St,0,15
Toronto-RNmdtcx1,2024-07-25T05:54:18.912000Z,OrdeSt/McCaulSt--xA2aAmmL,2024-07-25,Thursday,00:03,Toronto,2b2e280f715656fb630b59ec9a6d1e0c,Orde St / McCaul St,0,13
Toronto-Y7dnrN8P,2024-07-25T05:54:17.376000Z,RossSt/CecilSt-SMART--4Vcs9R5N,2024-07-25,Thursday,00:03,Toronto,026bf7c2104a659ef0392f1c22bc6e17,Ross St / Cecil St - SMART,4,13
Toronto-9Keoo0Wq,2024-07-25T05:54:16.806000Z,LakeShoreBlvdW/ThirtyNinthStreet--5HCDPL4F,2024-07-25,Thursday,00:03,Toronto,b7461d8effda846e2f78dfbee059c433,Lake Shore Blvd W / Thirty Ninth Street,9,9
Toronto-mcuiDHQ6,2024-07-25T05:54:16.802000Z,LakeShoreBlvdW/TwentyFourthSt--YfWU1lYf,2024-07-25,Thursday,00:03,Toronto,f1bad47f1bca16159267c0ad3e50fb1a,Lake Shore Blvd W / Twenty Fourth St,16,1
Toronto-0qi5A9az,2024-07-25T05:54:16.830000Z,WindsorSt/NewcastleSt--mmVOwuFy,2024-07-25,Thursday,00:03,Toronto,4d9f7ef78ba9859e04d259c1567d1d61,Windsor St / Newcastle St,0,30
Toronto-dyAWIxuE,2024-07-25T05:54:16.834000Z,RoyalYorkRd/MimicoAve--wnLrW79e,2024-07-25,Thursday,00:03,Toronto,1d5a56319adf364532940f86be71ce4b,Royal York Rd / Mimico Ave,18,2
Toronto-x2e58wMZ,2024-07-25T05:54:22.759000Z,BerryRd/BellManorDr--e2efmFFg,2024-07-25,Thursday,00:03,Toronto,0deaf45500eb93eeacff86adaafeb180,Berry Rd / Bell Manor Dr,14,3
Toronto-USn9jpw5,2024-07-25T05:54:16.855000Z,HumberCollege(LakeshoreCampus)--nBgKVyXT,2024-07-25,Thursday,00:03,Toronto,4e5712234feb60f46fff461ab136e147,Humber College (Lakeshore Campus),14,13
Toronto-hx9h4xes,2024-07-25T05:54:15.840000Z,AmosWaitesPark--1XvYVBqW,2024-07-25,Thursday,00:03,Toronto,8b49ce875b451df6dbe4fb4667acb3bd,Amos Waites Park,26,0
Toronto-pYGgvptZ,2024-07-25T05:54:19.044000Z,PriscillaAve/DundasStW--ryVquie0,2024-07-25,Thursday,00:03,Toronto,d9d0c97c8f65e3fb4ebcd464a11f5522,Priscilla Ave / Dundas St W,2,19
Toronto-Nj5I9iXY,2024-07-25T05:54:19.005000Z,DurieSt/DundasStW--6ipflbgN,2024-07-25,Thursday,00:03,Toronto,27b5be1cbbce21764b224e820c7f888c,Durie St / Dundas St W,0,23
Toronto-bYukkLsx,2024-07-25T05:54:19.083000Z,StClairAveW/CastletonAve--Ozh24atO,2024-07-25,Thursday,00:03,Toronto,600672c7f313e01de8bab00cbee9e7f4,St Clair Ave W / Castleton Ave,2,16
Toronto-1kRsro4l,2024-07-25T05:54:18.998000Z,WestonLionsPark--rzWAHv5v,2024-07-25,Thursday,00:03,Toronto,50dc0fcbc5a62a2cc676ada21ede905c,Weston Lions Park,1,26
Toronto-gASpbJtA,2024-07-25T05:54:19.104000Z,AnnetteSt/JaneSt--fvatxNJR,2024-07-25,Thursday,00:03,Toronto,6d6c301acbd12264042475dfd0e0e1e3,Annette St / Jane St,5,8
Toronto-1uZszeqf,2024-07-25T05:54:20.118000Z,JamesonAve/QueenStW--ONkbN7Tv,2024-07-25,Thursday,00:03,Toronto,1e5bc0c0a2797265956ee948d6dcd49d,Jameson Ave / Queen St W,18,6
Toronto-5bpOciTy,2024-07-25T05:54:21.199000Z,CarlawAve/DundasStE--lnyfeWsw,2024-07-25,Thursday,00:03,Toronto,e933ad7ff4aae2c390d9f79c1043d657,Carlaw Ave / Dundas St E,7,6
Toronto-JUsHfRaj,2024-07-25T05:54:20.132000Z,TorontoInukshukPark--S5mVQl01,2024-07-25,Thursday,00:03,Toronto,c1704a7eebf0bff8016166d14fe130bd,Toronto Inukshuk Park,21,20
Toronto-DxOJpH8j,2024-07-25T05:54:17.294000Z,CosburnAve/DurantAve--TSmO5Dwg,2024-07-25,Thursday,00:03,Toronto,5bed66406f7431f8d4d8542d107225ea,Cosburn Ave / Durant Ave,1,13
Toronto-yy3C87cr,2024-07-25T05:54:22.734000Z,SwanseaCommunityCentre--WBmtgWGK,2024-07-25,Thursday,00:03,Toronto,124ed44b13876f8019e356d76ba645ee,Swansea Community Centre,2,12
Toronto-YQO7BQr4,2024-07-25T05:54:22.556000Z,BellwoodsAve/TrefordPl-SMART--PYCQyKeq,2024-07-25,Thursday,00:03,Toronto,12481528bb8d296c8bc4014306f36afd,Bellwoods Ave / Treford Pl - SMART,14,6
Toronto-tzTdxvjb,2024-07-25T05:54:21.208000Z,BayviewAve/LawrenHarrisSquare--fC54QS4O,2024-07-25,Thursday,00:03,Toronto,5282337e262f025cee74afaf2659b223,Bayview Ave / Lawren Harris Square,12,2
Toronto-ND2d3ZAV,2024-07-25T05:54:16.824000Z,TheQueensway/HighSt--fPfQL27U,2024-07-25,Thursday,00:03,Toronto,125e730a6da5714af8567ae352485337,The Queensway / High St,20,2
Toronto-iEIISLg5,2024-07-25T05:54:18.252000Z,SymingtonAve/DavenportRd--bOTWAGd9,2024-07-25,Thursday,00:03,Toronto,0b153cb4fe7873b109e3068cf99dbf74,Symington Ave / Davenport Rd,3,11
Toronto-JLvKzOTs,2024-07-25T05:54:21.221000Z,FrontStE/BayviewAvenue--dBvdfpyN,2024-07-25,Thursday,00:03,Toronto,fb3867774f8ac943a838fb13a41bd1b6,Front St E / Bayview Avenue,21,0
Toronto-4AAjbTLt,2024-07-25T05:54:21.213000Z,OakSt/SumachSt--OQrE93Tu,2024-07-25,Thursday,00:03,Toronto,8c4531a1d91e5583aff9759a5aedb46d,Oak St / Sumach St,23,3
Toronto-1Lk2O3jy,2024-07-25T05:54:22.504000Z,439SherbourneSt--HdY7DUsQ,2024-07-25,Thursday,00:03,Toronto,4bb6659976fc4aaf5a141c488a405a00,439 Sherbourne St,18,29
Toronto-m0EJIs2U,2024-07-25T05:54:16.662000Z,GlebeRdW/YongeSt--g1Eh0MUP,2024-07-25,Thursday,00:03,Toronto,f04359bb2878aa6d672474276e5017e4,Glebe Rd W / Yonge St,3,14
Toronto-jQ98kyUy,2024-07-25T05:54:23.776000Z,HillsdaleAveW/YongeSt--uEBHNdcT,2024-07-25,Thursday,00:03,Toronto,9447917367c25ac832d404c1a4696615,Hillsdale Ave W / Yonge St,13,1
Toronto-66Y6PUzk,2024-07-25T05:54:22.542000Z,AlvinAve/StClairAveE--Z8GBC6Mx,2024-07-25,Thursday,00:03,Toronto,0b85c7861c4c48a4cd4fe140c913da57,Alvin Ave / St Clair Ave E,0,19
Toronto-mxIELYhC,2024-07-25T05:54:23.857000Z,EglintonAveW/ScarlettRd--94AXKIuC,2024-07-25,Thursday,00:03,Toronto,f0ef11b3bf1f1a2ab5d7a556fde038f6,Eglinton Ave W / Scarlett Rd,3,16
Toronto-U8iNPSkp,2024-07-25T05:54:23.664000Z,ThePondRd/SentinelRd--w9L2orii,2024-07-25,Thursday,00:03,Toronto,e228eced48bdb1f81b6b38456fdcad39,The Pond Rd / Sentinel Rd,2,25
Toronto-yiaeHGh8,2024-07-25T05:54:23.681000Z,SentinelRd/FinchCorridorTrail--jXalkhMl,2024-07-25,Thursday,00:03,Toronto,71bf1ff10731929ec44b9dcce72edba6,Sentinel Rd / Finch Corridor Trail,1,26
Toronto-lRnbdtbN,2024-07-25T05:54:23.710000Z,FinchWestSubwayStation--NJpyqEj0,2024-07-25,Thursday,00:03,Toronto,6a4d3e7625cc41d49674986b994fc5e1,Finch West Subway Station,0,22
Toronto-nByiNlDo,2024-07-25T05:54:23.757000Z,DufferinSt/FinchCorridorTrail--bKJKQ1yU,2024-07-25,Thursday,00:03,Toronto,bf413030081fe6f86c21b6412f4e4e1a,Dufferin St / Finch Corridor Trail,0,16
Toronto-hAQ05PNx,2024-07-25T05:54:23.620000Z,GRossLordPark--Vv3WgRv9,2024-07-25,Thursday,00:03,Toronto,cfcbfa258711beff217aa9d929a3a3ea,G Ross Lord Park,0,19
Toronto-MaRAD3bv,2024-07-25T05:54:20.628000Z,ElwoodBlvd/AvenueRd--qsVp9v9x,2024-07-25,Thursday,00:03,Toronto,7a86196b811f1b13212052f5cd37e692,Elwood Blvd / Avenue Rd,0,23
Toronto-m9BNPtlP,2024-07-25T05:54:17.756000Z,RoehamptonAve/BayviewAve--j9NZGyyr,2024-07-25,Thursday,00:03,Toronto,2c429e9e841e213f875d2116cfab30e9,Roehampton Ave / Bayview Ave,7,20
Toronto-fL9WM5qO,2024-07-25T05:54:20.480000Z,TeddingtonParkAve--CoewMO56,2024-07-25,Thursday,00:03,Toronto,482006b8f83e7802372448cd4dbd463d,Teddington Park Ave,8,6
Toronto-tjHXO6yL,2024-07-25T05:54:22.084000Z,UrsulaFranklinSt/HuronSt-SMART--75QXhROn,2024-07-25,Thursday,00:03,Toronto,b3ac9ac4dba9aff36e24ba60b6171308,Ursula Franklin St / Huron St - SMART,5,15
Toronto-SaQ25gvx,2024-07-25T05:54:22.041000Z,WoodbineAve/O'ConnorDr--gdNM2Dw7,2024-07-25,Thursday,00:03,Toronto,7978548b201c5c5ab2421bc2906bc446,Woodbine Ave / O'Connor Dr,10,9
Toronto-jT8okjvR,2024-07-25T05:54:21.973000Z,DawesRd/TaylorCreekTrl--cGXSFJLZ,2024-07-25,Thursday,00:03,Toronto,65aefd1c1484ebd15a7827285971734e,Dawes Rd / Taylor Creek Trl,5,13
Toronto-tiep3LVL,2024-07-25T05:54:21.969000Z,FairmountPark--6T6qEHN5,2024-07-25,Thursday,00:03,Toronto,812af6af42e905fac0cafcf05146f3ba,Fairmount Park,9,8
Toronto-1sEhKJFH,2024-07-25T05:54:20.459000Z,RichmondStW/YorkSt--6lu9Jx5O,2024-07-25,Thursday,00:03,Toronto,165388972f43146138b4f5180eead75a,Richmond St W / York St,0,17
Toronto-Wq4XVGGl,2024-07-25T05:54:21.953000Z,SunnybrookPark--sLxQidJM,2024-07-25,Thursday,00:03,Toronto,3b0ffacf6f626924fb61b0d6d578561a,Sunnybrook Park,12,14
Toronto-0h3k2vVl,2024-07-25T05:54:19.684000Z,VaughanRd/OakwoodAve--F15dK35Y,2024-07-25,Thursday,00:03,Toronto,3dccd3e0582902632ace3ada9481abb0,Vaughan Rd / Oakwood Ave,0,19
Toronto-dvX4h2Ru,2024-07-25T05:54:19.696000Z,BraemarAve/EglintonAveW--Vp2HkIBY,2024-07-25,Thursday,00:03,Toronto,cca065ea85fe108c99c68759adf859ee,Braemar Ave / Eglinton Ave W,0,14
Toronto-LqdVPyB3,2024-07-25T05:54:18.641000Z,MarieCurtisPark--fDv8VC9G,2024-07-25,Thursday,00:03,Toronto,e4d76b13daa3859403326b474684159d,Marie Curtis Park,14,7
Toronto-Gq4D0Cgd,2024-07-25T05:54:18.565000Z,GuildwoodGOStation(South)--8PnhoGHK,2024-07-25,Thursday,00:03,Toronto,4a491c94c9b46d3b7927b72a3bad0ab6,Guildwood GO Station (South),3,7
Toronto-0j30ex4x,2024-07-25T05:54:22.412000Z,ChorleyPark-SMART--GxduBUA2,2024-07-25,Thursday,00:03,Toronto,0c49d15e80cceca5feb5a2bc84ddc2f5,Chorley Park - SMART,3,15
Toronto-uo4x392p,2024-07-25T05:54:16.600000Z,CherryBeach--b8Fj7CO6,2024-07-25,Thursday,00:03,Toronto,937a6d6b325ab59d5e0047f4b8eeb0ac,Cherry Beach,1,44
Toronto-17zjzu2f,2024-07-25T05:54:23.117000Z,SpadinaAve/HarbordSt-SMART--MkLw7Vkq,2024-07-25,Thursday,00:03,Toronto,30c56fdec4d36ab0124297d6f0101490,Spadina Ave / Harbord St - SMART,6,30
Toronto-HMjOPIWW,2024-07-25T05:54:18.068000Z,UrsulaFranklinSt/St.GeorgeSt-SMART--8Zi7OBpX,2024-07-25,Thursday,00:03,Toronto,4a1203492305451d3154777c392532f3,Ursula Franklin St / St. George St - SMART,2,13
Toronto-dOrwQ0Kg,2024-07-25T05:54:18.596000Z,RougeHillGOStation--Vv2UHe4q,2024-07-25,Thursday,00:03,Toronto,07c0bbd2b5c108bacb3a32250af2a076,Rouge Hill GO Station,24,1
Toronto-SD9dYT4Z,2024-07-25T05:54:19.712000Z,ColonelDanforthPark--tKm5B6Hi,2024-07-25,Thursday,00:03,Toronto,a70fe5dd2fa91d6c13d66b5415e9740e,Colonel Danforth Park,9,10
Toronto-gDwvRn6T,2024-07-25T05:54:19.704000Z,MorningsidePark(HighlandCreekTrail)--mJpOjXME,2024-07-25,Thursday,00:03,Toronto,254006acb0d0299f535d3723f656ae67,Morningside Park (Highland Creek Trail),6,16
Toronto-2uKGeOzL,2024-07-25T05:54:19.752000Z,LivingstonRd/GuildwoodPkwy--lMiY8qwS,2024-07-25,Thursday,00:03,Toronto,93699b431ac46c9e98b3b1c74cda8e95,Livingston Rd / Guildwood Pkwy,5,14
Toronto-khmluBUq,2024-07-25T05:54:19.760000Z,LivingstonRd(HighlandCreekTrail)--xpc5DFuz,2024-07-25,Thursday,00:03,Toronto,a3860ef7a1996bfe83863f7086adb77b,Livingston Rd (Highland Creek Trail),2,16
Toronto-jdS0Yiv5,2024-07-25T05:54:16.152000Z,TwelfthSt/ThirteenthSt--T6uHmS6S,2024-07-25,Thursday,00:03,Toronto,8bd81a9fcb43f04a9b8f80996312e61e,Twelfth St / Thirteenth St,22,0
Toronto-WaLDoQF9,2024-07-25T05:54:18.193000Z,WallaceAve/PaulineAve--frERWsmc,2024-07-25,Thursday,00:03,Toronto,c5db2e6382e20bec3e404aaf7ea89ccb,Wallace Ave / Pauline Ave,6,10
Toronto-NW5vHEXE,2024-07-25T05:54:19.739000Z,KingstonRd/BeechAve--fyAjcvHx,2024-07-25,Thursday,00:03,Toronto,d747893c66003f215b8502161eb40f5e,Kingston Rd / Beech Ave,8,5
Toronto-fi93PtM5,2024-07-25T05:54:19.748000Z,VictoriaParkAve/DanforthAve--RVMNSb56,2024-07-25,Thursday,00:03,Toronto,0153756b9e136b96e730aaa2f048227f,Victoria Park Ave / Danforth Ave,6,11
Toronto-Y0QJj9HC,2024-07-25T05:54:18.301000Z,UnionStation--QfI2tuhj,2024-07-25,Thursday,00:03,Toronto,ded51d399ed59c94c0a464202fc09fe0,Union Station,2,37
Toronto-m7hWANq7,2024-07-25T05:54:22.908000Z,HayterSt/LaPlanteAve--ochg1oEY,2024-07-25,Thursday,00:03,Toronto,b5012608da25a66be2fe79465186ff62,Hayter St / La Plante Ave,0,22
Toronto-qashHIzT,2024-07-25T05:54:19.547000Z,SeatonSt/DundasStE-SMART--cIsZaEBs,2024-07-25,Thursday,00:03,Toronto,033dd75f330fec10400341177c68036e,Seaton St / Dundas St E - SMART,18,14
Toronto-svVAbu8C,2024-07-25T05:54:18.704000Z,LundyAve/ÉtienneBrûléPark--hERLKEDR,2024-07-25,Thursday,00:03,Toronto,080c6cc1f827d976fd75f9ccf53db95c,Lundy Ave / Étienne Brûlé Park,14,0
Toronto-dqJca6UV,2024-07-25T05:54:16.132000Z,ChilternHillRd/EglintonAveW--raS97Ab1,2024-07-25,Thursday,00:03,Toronto,5f02574f10f8ec2871df512546cf6f65,Chiltern Hill Rd / Eglinton Ave W,1,15
Toronto-HiC5zMe1,2024-07-25T05:54:23.636000Z,TorresdaleAve/AntibesDr--yBPAptyf,2024-07-25,Thursday,00:03,Toronto,3e8872d5357f08ebd702863ab04e913e,Torresdale Ave / Antibes Dr,3,9
Toronto-SZAqexoT,2024-07-25T05:54:20.652000Z,EstherShinerStadium--PxX6dCPL,2024-07-25,Thursday,00:03,Toronto,126121fbcccd20a50c8bd94206c7d81b,Esther Shiner Stadium,2,21
Toronto-ceowSztv,2024-07-25T05:54:19.812000Z,St.GeorgeSt/HoskinAve--MihpdA5v,2024-07-25,Thursday,00:03,Toronto,a2e02c044b1d003adb0993f8da78ee58,St. George St / Hoskin Ave,4,9
Toronto-2cWFKBaL,2024-07-25T05:54:17.751000Z,FlemingCres/BayviewAve--hjsjsGg9,2024-07-25,Thursday,00:03,Toronto,70222e00b684e247dd3f982cfb268e2e,Fleming Cres / Bayview Ave,4,9
Toronto-5WsBtGkP,2024-07-25T05:54:21.420000Z,KingStE/VictoriaSt--grxY8Hku,2024-07-25,Thursday,00:03,Toronto,af8ef901117705bf69e591e81d28a15f,King St E / Victoria St,10,7
Toronto-FyX23qHc,2024-07-25T05:54:23.844000Z,AlamedaAve/VaughanRd-SMART--9IjUkrqr,2024-07-25,Thursday,00:03,Toronto,9ee0fa9e2c3afc338a74a6b49af02e41,Alameda Ave / Vaughan Rd - SMART,2,13
